,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
10,0.45089638,0.600069,0.4601993,0.47743422,0.72571295,0.5990439,0.45656437,0.66576546,0.76611423,0.58495617,0.57556605,0.53981656,0.7358796,0.61544186,0.6877269,0.6709943,0.45338458,0.6079229,0.46681997,0.40728787,0.5812145,0.7170586,0.53861225,0.5293486,0.66768974,0.5124255,0.52658874,0.4801457,0.6014292,0.51867497,0.46374953,0.876292,0.43167028,0.7254449,0.3964273,0.68556726,0.47290912,0.50198114,0.78777134,0.62332404,0.48069683,0.6878846,0.70413923,0.4873026,0.6257817,0.45693564,0.7488103,0.65508205,0.55593646,0.52991825,0.48510116,0.6125646,0.5034034,0.38383317,0.5631105,0.70455736,0.5752615,0.5372643,0.5475927,0.55919427,0.5654989,0.49758738,0.58515793,0.5283219,0.53764886,0.69112253,0.46704298,0.77179617
11,0.43671566,0.4818906,0.4607982,0.3863128,0.73005736,0.66201687,0.52395797,0.6774208,0.78667027,0.6628537,0.5780856,0.5407849,0.73504925,0.5748089,0.64976144,0.58046585,0.45671064,0.573004,0.48478106,0.35972446,0.5715886,0.6329556,0.5534569,0.48935497,0.7324297,0.5110073,0.52285105,0.49141702,0.61827505,0.46919098,0.45554432,0.8269907,0.42216784,0.69910836,0.40193936,0.5996307,0.37665904,0.40631238,0.73346084,0.6660315,0.50156534,0.7725644,0.7741452,0.57149327,0.63860285,0.523696,0.63725203,0.66603494,0.57146853,0.5275441,0.4589593,0.5755772,0.49538255,0.29228747,0.54523414,0.6960144,0.5801608,0.5062394,0.56462497,0.49347967,0.5012798,0.491,0.5850367,0.53109705,0.69784987,0.7394689,0.3855506,0.795605
12,0.43948245,0.50142163,0.42237443,0.43409187,0.85944617,0.5963816,0.503203,0.65078133,0.7798838,0.61779827,0.5733746,0.5405501,0.68703425,0.5746634,0.6162414,0.58905566,0.369313,0.6219589,0.52511954,0.41865757,0.61630154,0.524871,0.5502453,0.4654726,0.6815683,0.55714893,0.49021837,0.5117465,0.6219243,0.4722511,0.43553868,0.80413175,0.39738148,0.8436091,0.46290016,0.5715787,0.47923392,0.38714537,0.8550818,0.6173217,0.55877364,0.75439316,0.73625714,0.708797,0.62699646,0.5803016,0.69266295,0.6720891,0.6155119,0.54079664,0.46199235,0.6723072,0.52542627,0.39746982,0.57413596,0.6686373,0.5868988,0.56842685,0.72987384,0.48900667,0.4953906,0.4967652,0.5860228,0.51859355,0.5594958,0.8764911,0.3838138,0.7442508
13,0.38803658,0.51498723,0.49172086,0.45043164,0.7405395,0.68566585,0.49488738,0.63595045,0.7887191,0.628374,0.5605689,0.56565696,0.59922457,0.6034744,0.6362129,0.58274114,0.4955595,0.58346975,0.45850328,0.37548733,0.5884002,0.64864844,0.5835114,0.60731024,0.7751991,0.51067173,0.50284183,0.5182222,0.5956668,0.50754625,0.42409304,0.7367338,0.45467114,0.7724016,0.3610194,0.85312843,0.5030806,0.58181655,0.84719443,0.622747,0.48432305,0.6863168,0.84670675,0.6809908,0.62145865,0.57986474,0.65653354,0.64637274,0.6620374,0.64990044,0.46461943,0.65280056,0.4882188,0.37299123,0.62113565,0.6488917,0.60753727,0.55008173,0.5443698,0.49817824,0.48838094,0.50726306,0.58152807,0.5081834,0.54291373,0.7769145,0.3574186,0.7135406
14,0.5238241,0.56967694,0.5524584,0.51283205,0.7323082,0.6456674,0.4712148,0.65965706,0.8326608,0.65478015,0.6011518,0.5719642,0.70864636,0.5924097,0.7141013,0.59082675,0.45682487,0.6596643,0.49301383,0.38140064,0.52228934,0.72137225,0.52869856,0.48664096,0.8266759,0.51383054,0.49633437,0.4763288,0.6483848,0.5035354,0.50665563,0.815249,0.45157126,0.7389319,0.41002777,0.6837948,0.46641818,0.384078,0.7587911,0.6967822,0.50808764,0.71084803,0.65452754,0.6557203,0.60217047,0.5970858,0.71709216,0.6387605,0.61076915,0.6160437,0.46388793,0.5253812,0.5448746,0.3564075,0.55843824,0.6896258,0.5541395,0.5482103,0.63539875,0.49306643,0.58644336,0.4929218,0.62369394,0.5401589,0.49617615,0.8209213,0.460685,0.7434617
15,0.42500916,0.6423246,0.47086218,0.4800854,0.6565344,0.61223423,0.5212538,0.6664815,0.7517819,0.6678315,0.54633427,0.59561986,0.7125787,0.5455301,0.6511261,0.5977315,0.44581285,0.60837615,0.49847847,0.40135098,0.5465047,0.6190197,0.5280922,0.51965827,0.6670757,0.62834805,0.50081074,0.47996646,0.5894823,0.5581893,0.4651791,0.70493144,0.3770075,0.7094058,0.39648697,0.6487527,0.36673808,0.5059052,0.8009474,0.6138825,0.5384778,0.68847936,0.7934987,0.38114998,0.62381333,0.26068297,0.7715996,0.6590675,0.75630313,0.47048587,0.49543995,0.5577732,0.48927084,0.5051151,0.61384666,0.70677876,0.5966331,0.5207414,0.5258271,0.4858053,0.5431113,0.4018683,0.5497429,0.5038605,0.622992,0.72364336,0.4472161,0.68388486
16,0.39256224,0.5872689,0.470813,0.40511414,0.8343322,0.78028524,0.50929123,0.6929331,0.6908326,0.68078476,0.6019363,0.56540155,0.6825673,0.6436252,0.6437445,0.58872,0.40799007,0.6422486,0.4532729,0.38175187,0.5703419,0.6537184,0.5110328,0.52254987,0.8173889,0.50180537,0.53098524,0.49646732,0.6037308,0.5234496,0.58295643,0.8937087,0.38576582,0.826534,0.4283378,0.6454806,0.47886792,0.4118407,0.79791534,0.66941714,0.5549731,0.7047126,0.76283467,0.6182302,0.5798358,0.6569743,0.6988602,0.6679172,0.78261536,0.5145207,0.4544734,0.64346886,0.47353703,0.35832664,0.59335035,0.6838713,0.53367263,0.51490843,0.5645068,0.49135607,0.60813105,0.47501662,0.575169,0.533474,0.64826226,0.6385202,0.29799643,0.74406266
17,0.4468853,0.5807843,0.43815565,0.45320153,0.93689036,0.6205802,0.49847552,0.66357595,0.71731985,0.58050793,0.5740237,0.514977,0.69806534,0.5977165,0.7390402,0.62081426,0.41771564,0.5723197,0.49964482,0.4131797,0.5704084,0.7036542,0.6155869,0.5163209,0.8688379,0.52357465,0.5344145,0.4717996,0.5954664,0.5121013,0.5835943,0.76335436,0.45062968,0.7502721,0.4110229,0.82334256,0.5069586,0.41877812,0.77646965,0.6622755,0.5841433,0.7837249,0.7420997,0.66766304,0.62509143,0.5821862,0.6417124,0.6442704,0.7072987,0.56325066,0.43054962,0.5776081,0.47777835,0.3708615,0.5528062,0.7012208,0.5545469,0.53886443,0.61286557,0.525229,0.54213053,0.5195354,0.57383007,0.50809544,0.4929283,0.8147224,0.37989268,0.7105019
18,0.42481774,0.5158034,0.4597797,0.38553724,0.7980542,0.64677304,0.5171992,0.6631797,0.69521505,0.68483835,0.62322485,0.5868793,0.70095736,0.64806885,0.66936445,0.5994433,0.46434134,0.60492593,0.51585305,0.3715411,0.6176639,0.6679296,0.61021626,0.5265814,0.68653625,0.47911438,0.535814,0.51001054,0.6570118,0.49035314,0.5947124,0.67970335,0.40826923,0.7602173,0.38779324,0.7357063,0.48534083,0.408981,0.704112,0.6427337,0.4914332,0.65364915,0.7955099,0.65196633,0.7016031,0.5896982,0.61266726,0.66807854,0.6051334,0.54522175,0.39760602,0.61541235,0.51369023,0.3398972,0.5563211,0.6656634,0.55008596,0.5236121,0.54137003,0.5090706,0.581863,0.48213452,0.60815144,0.55189353,0.5625176,0.77954435,0.37526664,0.74767876
19,0.3945046,0.57550234,0.4979976,0.49374652,0.8006097,0.64598936,0.5279581,0.63841814,0.8321815,0.7021072,0.5815531,0.58965516,0.67085046,0.6647679,0.6274109,0.5847602,0.4331111,0.54859346,0.46078306,0.3653736,0.5924923,0.6043489,0.608913,0.5318604,0.81083035,0.48859453,0.5594118,0.48422205,0.6155104,0.4996253,0.44994748,0.74370974,0.4171199,0.76694286,0.40502083,0.6936381,0.5125727,0.543643,0.80222744,0.6152503,0.47019184,0.6129049,0.8127982,0.6538779,0.5868663,0.5934034,0.6890423,0.60273963,0.59277743,0.5717845,0.48274016,0.54857725,0.44188452,0.3654358,0.58731467,0.7546071,0.58066505,0.54519296,0.5783182,0.51113576,0.55999297,0.48402342,0.5643026,0.56176215,0.58088315,0.7426832,0.44317183,0.77694607
20,0.454475,0.5320277,0.45726982,0.39261374,0.77865905,0.6118589,0.4920052,0.6683673,0.7418378,0.6061416,0.57417256,0.56839734,0.7014408,0.61239254,0.71401393,0.55501515,0.44942236,0.5236064,0.46866685,0.37482703,0.55385864,0.57010406,0.54411817,0.4775226,0.71587884,0.52014583,0.51648897,0.45824355,0.6441092,0.47852778,0.41357544,0.7344871,0.43926975,0.72876245,0.39159018,0.6299692,0.47641194,0.47659734,0.7386867,0.59692705,0.50304157,0.66664433,0.7521138,0.5633625,0.60966796,0.5579235,0.610606,0.6201422,0.606931,0.55053884,0.45257547,0.62448007,0.51306164,0.3540306,0.6256853,0.72396946,0.5886844,0.48934475,0.64074206,0.51283437,0.5680515,0.525368,0.5601088,0.45319542,0.6115548,0.8400409,0.42290407,0.77405274
21,0.4082513,0.5089844,0.44360435,0.46840772,0.824397,0.6664006,0.5050022,0.635515,0.7295989,0.59941345,0.6105526,0.56745076,0.6863189,0.70469016,0.678922,0.5870283,0.45287302,0.567452,0.49909356,0.38864207,0.6160063,0.5705397,0.59803987,0.5114717,0.7471333,0.47207776,0.48913416,0.53980374,0.5703553,0.50787824,0.48588777,0.81959796,0.4518332,0.79019165,0.38975355,0.6664048,0.41319436,0.49599412,0.8821388,0.7103773,0.4669264,0.7436986,0.7644406,0.6432521,0.6172966,0.60581964,0.6439096,0.6638188,0.7380926,0.6087461,0.43780774,0.62484807,0.5262921,0.46058467,0.60741055,0.69413376,0.559405,0.550551,0.5629099,0.5337911,0.5320963,0.49303824,0.6476277,0.56300735,0.58626217,0.65301985,0.38330796,0.7379126
22,0.45715964,0.5562451,0.4899559,0.4261656,0.7931319,0.6383581,0.48826414,0.6642784,0.8118075,0.6369708,0.5512622,0.5284712,0.60070515,0.64596653,0.71093684,0.5738582,0.36807418,0.6075906,0.5040841,0.36732346,0.59707016,0.58327734,0.56031144,0.5029656,0.5146013,0.50758064,0.5346445,0.49753398,0.5793687,0.5031458,0.47089207,0.73127514,0.40059653,0.6724152,0.4248796,0.69127,0.43608144,0.37739202,0.7366061,0.60415804,0.5213553,0.65405744,0.72724587,0.61206883,0.5680432,0.5708193,0.5753972,0.5987782,0.7685138,0.511935,0.36905482,0.612303,0.5177167,0.4375525,0.57595897,0.6634024,0.5652747,0.478783,0.6853607,0.54656774,0.5422493,0.49386606,0.62436736,0.53415453,0.59947544,0.82166797,0.46245342,0.78283274
23,0.3947774,0.48556653,0.47345713,0.4836653,0.6592913,0.6650835,0.5089305,0.6874314,0.73345995,0.65878177,0.6202183,0.5500838,0.66852295,0.64453226,0.6116798,0.50601006,0.45954144,0.65243614,0.46872923,0.40912262,0.6216354,0.5756475,0.53653914,0.54563683,0.74914664,0.50830054,0.50156677,0.50261813,0.581438,0.5045548,0.4131957,0.8544475,0.46357173,0.74565256,0.44247383,0.783401,0.45628217,0.48518538,0.70638615,0.612771,0.55461085,0.678748,0.808375,0.6360104,0.5910155,0.5664897,0.5992463,0.60400856,0.728095,0.60899967,0.46833023,0.6072082,0.5174549,0.42110243,0.57919204,0.69062185,0.5324265,0.5033043,0.5655614,0.49110278,0.5065083,0.43743527,0.6004817,0.5305358,0.6321645,0.6817548,0.41822413,0.69006103
24,0.38093552,0.60397756,0.46574122,0.4379618,0.83372253,0.6320811,0.5152043,0.6511396,0.76088274,0.62775296,0.52600837,0.5577494,0.7008573,0.5993848,0.78947663,0.57509524,0.37587586,0.58730876,0.470323,0.4337423,0.5525825,0.6688553,0.56089294,0.51176685,0.8064575,0.4833244,0.539854,0.5003587,0.64171165,0.51000506,0.47964105,0.8322366,0.44135645,0.6825386,0.41227376,0.6422711,0.40540338,0.41626653,0.8181668,0.643506,0.5336763,0.6894109,0.808419,0.6432277,0.6339442,0.59723955,0.6689822,0.6292642,0.6093934,0.55776733,0.42932108,0.6579004,0.52081054,0.33836216,0.61718345,0.7225623,0.5852839,0.51720273,0.61525756,0.5140839,0.5841575,0.46246147,0.6030189,0.53320354,0.53988886,0.7105213,0.44011712,0.8069379
25,0.41646495,0.598184,0.4450059,0.41648653,0.7858419,0.6552216,0.47678182,0.672253,0.72872084,0.6261929,0.57254636,0.538952,0.71957546,0.6526088,0.74393934,0.6278419,0.4528078,0.61858094,0.48905432,0.28519103,0.59745413,0.57845056,0.5362934,0.4954798,0.70984656,0.51870567,0.495614,0.4749385,0.6549936,0.4911468,0.6785286,0.8272388,0.46370262,0.6350342,0.4012009,0.8482644,0.47346243,0.41075343,0.792559,0.6102268,0.4827313,0.6045902,0.8209836,0.65256524,0.6247885,0.59670687,0.6028069,0.6566362,0.5801404,0.5952138,0.39760566,0.59922624,0.45389292,0.4542296,0.6244624,0.6872256,0.5332014,0.5026439,0.64718807,0.5366084,0.5283943,0.49577448,0.6852755,0.5025693,0.5936773,0.71048284,0.35771242,0.6871984
26,0.4739721,0.61732465,0.46518987,0.42750472,0.8619641,0.6529325,0.5057493,0.6913259,0.71853065,0.66644186,0.656667,0.50983876,0.6881876,0.68163484,0.69017035,0.5467642,0.44294402,0.59283745,0.45244154,0.36712974,0.6202539,0.54967076,0.539673,0.463274,0.8579389,0.50768894,0.53690445,0.50229865,0.6770138,0.5073824,0.40089855,0.87459344,0.44805166,0.7564001,0.40603584,0.75864655,0.49074426,0.4183641,0.6847677,0.7136508,0.5474802,0.67741454,0.87468594,0.67199564,0.6499358,0.60349655,0.5752385,0.6943402,0.7014763,0.53663224,0.43830144,0.5778794,0.53591186,0.40661085,0.5659235,0.7068685,0.5703462,0.52317125,0.5583645,0.545511,0.61054224,0.49769488,0.6301258,0.5462291,0.56762666,0.65017617,0.4029945,0.82474244
27,0.35834935,0.60735625,0.4581214,0.44378453,0.8628944,0.61105686,0.5178578,0.63407576,0.7920013,0.67006326,0.6317424,0.57369393,0.71000177,0.6960591,0.58603805,0.5938391,0.44699425,0.54802,0.48081604,0.27869874,0.63919914,0.65739316,0.5757767,0.5129916,0.8234053,0.45847633,0.54543215,0.51453465,0.6096157,0.48305675,0.5462336,0.83302385,0.43911344,0.73679614,0.40235978,0.5347904,0.45209396,0.552337,0.7373505,0.65268844,0.528088,0.63191336,0.8235052,0.67555344,0.5652217,0.59044486,0.6318041,0.6293047,0.586882,0.5345089,0.45062557,0.5902582,0.4684694,0.33254784,0.5783727,0.74701864,0.58186555,0.5008432,0.6025577,0.5543263,0.5147036,0.49165913,0.5820385,0.49006125,0.5569837,0.71482974,0.3894143,0.73899245
28,0.41247708,0.51858914,0.45584542,0.42802742,0.6597752,0.6756853,0.5161054,0.67142916,0.71546096,0.5859873,0.56857955,0.5730611,0.65297323,0.6324246,0.6586406,0.59081924,0.41441074,0.5080397,0.48036373,0.35368705,0.59541225,0.61191463,0.6106033,0.50151384,0.822892,0.50323737,0.52299374,0.52918446,0.6253946,0.5174338,0.45562753,0.63608456,0.4155571,0.67544657,0.42001233,0.6996342,0.4063037,0.48991093,0.92542714,0.68345183,0.50790507,0.7337056,0.75256664,0.64326435,0.579107,0.57601786,0.65726537,0.63363343,0.8089894,0.5060311,0.4446212,0.4945378,0.4385762,0.29542997,0.5885388,0.67298037,0.6084131,0.52197385,0.6558072,0.48003125,0.54473764,0.510646,0.59427404,0.5351191,0.5943739,0.7068457,0.38499,0.73432314
