,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
10,0.39497524,0.5761986,0.4289582,0.4014013,0.7818578,0.56693643,0.51716894,0.70706373,0.732492,0.62632364,0.5649848,0.5617401,0.6770688,0.55093294,0.5916889,0.61396325,0.5420596,0.63441724,0.5407666,0.41674012,0.5750207,0.6053175,0.56316626,0.4875808,0.6442777,0.5600193,0.5862155,0.4853955,0.5995846,0.5242518,0.5130677,0.7181124,0.3570385,0.74480134,0.47734326,0.49651867,0.46272898,0.46349558,0.67164487,0.69726086,0.5610919,0.6801059,0.76945,0.6115067,0.62332606,0.5581357,0.6637937,0.5576559,0.6346488,0.6020912,0.48055717,0.5791523,0.45996922,0.41304842,0.5779366,0.6923807,0.57255846,0.5437364,0.5890233,0.57882,0.5227123,0.4873496,0.5980399,0.47297895,0.55192256,0.7203022,0.48374146,0.72419846
11,0.3977875,0.7383464,0.5302113,0.34236053,0.6232994,0.6540965,0.5512288,0.71215063,0.7225432,0.60600924,0.5984943,0.5930192,0.816272,0.61673176,0.6864577,0.62481815,0.3934155,0.60399413,0.49892607,0.4427853,0.61253256,0.59085596,0.54146755,0.52312255,0.71779656,0.51955485,0.5129917,0.49916336,0.6722248,0.5539292,0.4664007,0.8409284,0.39550215,0.769056,0.4372296,0.8225481,0.48726666,0.4390782,0.832579,0.6660566,0.42166913,0.79425126,0.8024034,0.6224108,0.7282502,0.5944064,0.73950547,0.6331125,0.707619,0.70041627,0.48435232,0.5733662,0.44113293,0.33272478,0.5449534,0.7088667,0.5164458,0.5505375,0.61747336,0.49194738,0.57792735,0.476541,0.65679264,0.54749036,0.43352303,0.8234324,0.3843241,0.73227006
12,0.43094948,0.55799407,0.46403313,0.45443958,0.7492851,0.6773304,0.5126924,0.68712664,0.7701236,0.6031868,0.6528561,0.6396568,0.75000393,0.6026753,0.6436068,0.51564115,0.43589258,0.6397928,0.49770492,0.29268822,0.5986758,0.6162999,0.5301839,0.5050355,0.6775708,0.52807945,0.549805,0.4789727,0.5951206,0.49351516,0.40189874,0.7558856,0.39830723,0.7322481,0.42441455,0.5294076,0.5186263,0.4519591,0.73794436,0.58097774,0.40190864,0.6654911,0.7471591,0.58872396,0.6110641,0.5584345,0.7411775,0.6050535,0.60543656,0.59342396,0.43657616,0.653582,0.5212462,0.41050965,0.6006911,0.7689709,0.5221271,0.49571732,0.51407546,0.5922163,0.58616817,0.48547053,0.5972187,0.5176501,0.4737314,0.5292683,0.44012958,0.83752966
13,0.44544908,0.4859206,0.47968137,0.5197568,0.6534036,0.6528733,0.5649361,0.66576624,0.6375445,0.59063065,0.6185066,0.57210696,0.71675944,0.5792051,0.6831854,0.5903669,0.4573863,0.5408948,0.5511172,0.39775854,0.64186984,0.59662706,0.5468034,0.5757868,0.7182993,0.51197326,0.48423418,0.5084121,0.6646451,0.54540336,0.56233007,0.566422,0.40972328,0.790468,0.43441582,0.5470611,0.44077027,0.5925515,0.83407545,0.6106936,0.48293054,0.71817493,0.7813422,0.6015438,0.6568032,0.57015043,0.65830606,0.71068764,0.64691114,0.58234525,0.39208093,0.6833766,0.47977355,0.4677679,0.54532176,0.65915054,0.5907503,0.6022265,0.51213264,0.51632774,0.5388373,0.53409046,0.60550195,0.57854044,0.70547456,0.84006125,0.45536682,0.8352493
14,0.42485175,0.5230629,0.45881084,0.44199207,0.81824654,0.54678583,0.5054565,0.7266285,0.83315504,0.63309044,0.59705794,0.54350066,0.6376819,0.5610538,0.6541069,0.6297246,0.5274255,0.6210965,0.5506594,0.42992008,0.57913595,0.5879143,0.56597024,0.5750197,0.8130566,0.46876,0.5717071,0.5272603,0.66919315,0.51572764,0.52787524,0.7116336,0.42121047,0.74624705,0.4278051,0.73703957,0.5715991,0.43052104,0.6987341,0.58982176,0.48724332,0.6540718,0.7089683,0.63421994,0.6405048,0.6120704,0.6271368,0.5678944,0.60909235,0.56998783,0.41073927,0.65026665,0.53625596,0.3846524,0.6374678,0.6832984,0.55797553,0.47619238,0.6511113,0.49444968,0.5425125,0.49458036,0.6214612,0.5158105,0.6945403,0.69952637,0.3746997,0.7219524
15,0.51698476,0.46645394,0.4872095,0.43289042,0.7668626,0.65847003,0.5475016,0.73594433,0.77828354,0.6393796,0.5494397,0.5233253,0.77617186,0.5960052,0.61382824,0.5802095,0.499743,0.58739185,0.51001984,0.28218946,0.6476671,0.6946454,0.5907083,0.56994045,0.61185867,0.49348962,0.5539425,0.4855828,0.5819543,0.52027404,0.49881306,0.6943627,0.3773134,0.76786494,0.43866855,0.6716404,0.47440076,0.4440643,0.7840996,0.68833625,0.51152813,0.6952182,0.83324677,0.67860097,0.5672679,0.5729182,0.68925637,0.7048749,0.55023974,0.56482714,0.4507184,0.66961914,0.5270144,0.3350215,0.54987025,0.6343776,0.642052,0.53666025,0.64401114,0.5336048,0.5535161,0.4910898,0.60497135,0.5881087,0.5025392,0.6453686,0.43427077,0.72160584
16,0.38625756,0.6020184,0.45545536,0.4188131,0.7140176,0.5872932,0.5190965,0.74778837,0.7196497,0.6623755,0.54523546,0.5840098,0.6072607,0.6300851,0.6217968,0.7006468,0.44973576,0.651604,0.43541774,0.31833848,0.64363605,0.51229525,0.58446234,0.49059865,0.77034795,0.5406562,0.5718439,0.46377215,0.6407982,0.50146794,0.66292274,0.7839933,0.4180405,0.72332615,0.41039807,0.69833374,0.5386541,0.387244,0.7769851,0.60369927,0.5354056,0.74060094,0.7222309,0.6175422,0.60784453,0.56670964,0.6956968,0.6993133,0.6958311,0.58191353,0.44630665,0.58639026,0.50859654,0.4381234,0.5982588,0.66410166,0.6060222,0.57032377,0.50266486,0.55358875,0.514865,0.4874936,0.60520595,0.5466946,0.47000217,0.7355913,0.44925126,0.68597114
17,0.42987686,0.6332667,0.42332298,0.37530613,0.6864493,0.6300413,0.5187464,0.6863322,0.5360508,0.66185015,0.5944422,0.5382225,0.7824056,0.6444899,0.7002651,0.5671466,0.4751713,0.6297281,0.49848828,0.30714145,0.6093446,0.70458657,0.6448875,0.47535047,0.5872006,0.44305822,0.53236717,0.5158825,0.67744577,0.48218828,0.46669278,0.6722524,0.34747282,0.82479805,0.4363902,0.5576095,0.49391133,0.48733672,0.6961428,0.6880128,0.5068813,0.63933045,0.66979057,0.63550377,0.6168322,0.56487507,0.64584005,0.6172917,0.6702459,0.5809607,0.5106348,0.6673705,0.5187088,0.42737487,0.66393834,0.7220485,0.665498,0.5219246,0.45117614,0.514759,0.5429812,0.4918182,0.58895504,0.5352991,0.44943163,0.8924661,0.3799239,0.77731687
18,0.43654165,0.508539,0.4837957,0.48569998,0.67340034,0.6397941,0.51272464,0.68634295,0.8160373,0.59944755,0.5880295,0.61275,0.62313086,0.5476038,0.6364762,0.53603023,0.4431659,0.68686676,0.51989615,0.38399002,0.6222867,0.4861134,0.64303225,0.5266486,0.62272704,0.4766622,0.5867596,0.50366503,0.6347132,0.4903914,0.57391363,0.7313803,0.41124436,0.8180244,0.46026057,0.63081473,0.53067315,0.46422088,0.64287853,0.61958396,0.5017238,0.61415744,0.77235615,0.55664086,0.6550069,0.6031383,0.68619186,0.62296444,0.7024183,0.63354826,0.46934292,0.70511967,0.4976534,0.44254225,0.58509547,0.7532783,0.5914778,0.5127563,0.5643497,0.53870565,0.5431879,0.460881,0.6021468,0.5220661,0.46905208,0.80509406,0.4056503,0.82457334
19,0.38324964,0.5075201,0.5027747,0.4664603,0.7028551,0.62669814,0.5032272,0.70914847,0.7202264,0.5739116,0.56782794,0.58830345,0.6778631,0.60162485,0.6966602,0.5573898,0.4740439,0.5739516,0.59739923,0.41960433,0.6477345,0.5372217,0.60346156,0.60028714,0.57117933,0.53000563,0.48978743,0.49862257,0.61988664,0.5019726,0.5420273,0.8113134,0.4303043,0.74788105,0.37753826,0.7110297,0.4958492,0.47615805,0.56233096,0.6026868,0.5202611,0.68083435,0.7636926,0.6054131,0.6981523,0.58198935,0.71082747,0.6033391,0.76293796,0.64884144,0.44806385,0.673434,0.5141664,0.40660632,0.62724173,0.5816108,0.5616433,0.5580579,0.6265962,0.46669254,0.5162203,0.47711363,0.63063514,0.60594815,0.47694638,0.6516481,0.4194685,0.71446687
20,0.4902243,0.57727206,0.47717148,0.515809,0.6290303,0.6297517,0.49397725,0.7348175,0.69799334,0.60278213,0.6041531,0.59246063,0.6813878,0.61875665,0.6335223,0.553334,0.4629645,0.58715373,0.45548993,0.47863868,0.5698335,0.5400857,0.5993732,0.56422156,0.76045257,0.5006711,0.49715376,0.4509455,0.5537485,0.516811,0.48877615,0.70348483,0.429685,0.6905017,0.41204983,0.65774,0.5448622,0.54094714,0.7923241,0.6308547,0.47222272,0.71733165,0.84669626,0.62980807,0.63448983,0.5365661,0.646707,0.6597634,0.657514,0.6296373,0.45464194,0.65977407,0.56789315,0.34239155,0.58464,0.6068914,0.5454681,0.49042645,0.49901572,0.56964076,0.53299075,0.53652805,0.5924432,0.5254486,0.43468922,0.7362947,0.41507432,0.78863966
21,0.3974058,0.5680746,0.49645755,0.42044523,0.66554046,0.5730099,0.5181736,0.7407311,0.85575914,0.6933239,0.5877221,0.57177633,0.7520927,0.57787,0.7360209,0.6081802,0.44225484,0.66899693,0.50782496,0.44926086,0.63481027,0.6437913,0.56292105,0.49796113,0.6754328,0.47736496,0.5542671,0.51302546,0.60656446,0.50514513,0.59650445,0.63834697,0.33355868,0.75699687,0.43227422,0.5888766,0.4810126,0.4964797,0.83055663,0.6355098,0.53210694,0.68355525,0.79344535,0.6247476,0.59962547,0.5386389,0.66385394,0.615822,0.7209027,0.5328209,0.42522964,0.5293062,0.5597212,0.40703428,0.6126117,0.67144555,0.64871424,0.5276351,0.5349831,0.5808163,0.49827012,0.48361254,0.62607765,0.46876398,0.3799232,0.7029133,0.42726305,0.7197632
22,0.4574331,0.4771216,0.55439377,0.44870842,0.7014417,0.6759246,0.5257168,0.6876704,0.7722882,0.60074776,0.605744,0.5432158,0.727367,0.56186163,0.6682827,0.5642303,0.42376462,0.6601655,0.43573922,0.34517044,0.56249046,0.63663846,0.56874716,0.5027224,0.6077631,0.5873265,0.5087614,0.485141,0.6010484,0.54584956,0.65294826,0.7244769,0.3802534,0.7965615,0.4191833,0.52584064,0.59608305,0.45673043,0.80066115,0.74105394,0.5198715,0.69259274,0.8314916,0.65043396,0.6440651,0.55812967,0.6463888,0.6965563,0.69957197,0.5643964,0.47685102,0.71250623,0.5173328,0.31853312,0.63341534,0.6354887,0.5625248,0.5062531,0.5695311,0.5453375,0.50842935,0.51748633,0.5812883,0.55702645,0.5807753,0.5781505,0.4903576,0.6993417
23,0.42320538,0.6927645,0.5254151,0.5253656,0.6981269,0.64105415,0.5009436,0.70106584,0.6535947,0.6006671,0.6541226,0.55987924,0.74566096,0.6380323,0.6956947,0.6182339,0.54396594,0.59806,0.4362324,0.42340782,0.6104038,0.6253179,0.58893156,0.5838217,0.66516244,0.48499587,0.5671028,0.52690405,0.57181895,0.50138545,0.48671755,0.68525624,0.5088208,0.7029378,0.44464138,0.65219533,0.55470055,0.44231516,0.72591126,0.6596253,0.46969298,0.73866296,0.7197685,0.5946734,0.5976065,0.688441,0.66883206,0.64922607,0.687722,0.55992585,0.43100902,0.6869835,0.53617567,0.41259122,0.6627772,0.7577878,0.5616667,0.5514769,0.5480535,0.60733336,0.56396645,0.44035527,0.59978527,0.52751017,0.40624166,0.8370529,0.42871797,0.7303632
24,0.46924052,0.64769304,0.45746854,0.47768286,0.7463976,0.6241086,0.5079078,0.6934756,0.77227783,0.65586954,0.63504493,0.54598475,0.71712923,0.6606926,0.68075305,0.580544,0.44279736,0.6305776,0.47607765,0.29133713,0.63966584,0.55303055,0.5865741,0.48753777,0.691103,0.5415353,0.57265824,0.46489528,0.6017655,0.52334714,0.46142635,0.71899444,0.41628355,0.74483246,0.45210612,0.6327381,0.41675997,0.4258969,0.7792138,0.63861793,0.5752294,0.7257602,0.7896092,0.651414,0.617606,0.603202,0.7732599,0.5733951,0.6830329,0.60063934,0.35872173,0.55975986,0.4633024,0.33188838,0.5801622,0.6668673,0.5703721,0.5299881,0.54048634,0.4626801,0.52234745,0.5148425,0.60572094,0.5185788,0.44742367,0.6877838,0.40104058,0.80745757
25,0.4601567,0.4856812,0.450029,0.51490325,0.728344,0.66935337,0.4969728,0.6772625,0.7683939,0.6366023,0.5391862,0.5584531,0.70364624,0.6009843,0.6971265,0.6096681,0.4130762,0.65150917,0.58314776,0.3638021,0.56387043,0.60864455,0.570736,0.5359624,0.6104474,0.5418428,0.5081595,0.5240621,0.59542304,0.5477821,0.48756564,0.70759654,0.39335176,0.74790126,0.4403397,0.6139742,0.4887252,0.38570574,0.79298794,0.6255543,0.51837784,0.7641188,0.7696865,0.6414492,0.6292291,0.63072646,0.6488012,0.58699936,0.7094148,0.6756264,0.44847614,0.62184745,0.50256634,0.3773351,0.60117877,0.7750624,0.5537008,0.50697386,0.5976863,0.50058603,0.5339182,0.45291823,0.61331105,0.54456455,0.48309386,0.65548855,0.4077008,0.76514566
26,0.39152884,0.56460655,0.45272678,0.46198267,0.8193655,0.63313293,0.5038343,0.7331875,0.7149754,0.6934948,0.6016688,0.56963557,0.6879221,0.6629774,0.6801042,0.5894289,0.43804058,0.6629815,0.53147215,0.37941632,0.6033597,0.7040998,0.5834914,0.53474385,0.65564847,0.5352314,0.5518035,0.5545878,0.63087463,0.47133407,0.5156905,0.7896382,0.41866136,0.7118706,0.43740258,0.74750257,0.4341835,0.43398142,0.78377,0.6654786,0.53633595,0.68251806,0.7830746,0.61000407,0.6015652,0.6148041,0.6636864,0.6438783,0.64165246,0.5990466,0.43026674,0.6904085,0.5142093,0.35915607,0.6438325,0.6849472,0.5948478,0.557689,0.48201242,0.5548882,0.54678863,0.5172807,0.61189055,0.48574924,0.6192394,0.5130732,0.36499542,0.8612475
27,0.45933577,0.6573559,0.4975015,0.46143863,0.8170857,0.579216,0.5035213,0.6962673,0.69063705,0.6654816,0.5931354,0.5393373,0.69522583,0.5847191,0.68564296,0.6112249,0.5020954,0.6454411,0.4316389,0.34891307,0.6402357,0.6439777,0.6528176,0.48673436,0.89053595,0.48024955,0.58562016,0.4994451,0.6255521,0.5678116,0.5764047,0.6733933,0.41096008,0.76331526,0.4610177,0.71045834,0.48826772,0.4420809,0.79354215,0.6278006,0.5390752,0.75283235,0.7316647,0.62795544,0.6238205,0.6006109,0.6923221,0.60607857,0.74020094,0.59164643,0.42349148,0.5905374,0.4051806,0.3260148,0.5942639,0.7105869,0.66472775,0.5117218,0.4941632,0.5453076,0.5288118,0.53445363,0.60486674,0.53097475,0.43305916,0.89354956,0.5326308,0.70921385
28,0.3900492,0.4203811,0.497924,0.47388792,0.84066755,0.61921036,0.5124387,0.7135308,0.70194376,0.6276153,0.6175238,0.59019697,0.7872654,0.6121278,0.57477623,0.68458045,0.4736147,0.62300456,0.5129234,0.35844254,0.56754553,0.5474571,0.60642636,0.5160068,0.45154968,0.5173481,0.5276344,0.46614847,0.6088883,0.4941131,0.42398655,0.52978826,0.4383575,0.82449794,0.3715629,0.6031213,0.4931756,0.5315933,0.80444324,0.59781873,0.49745598,0.6964453,0.7203783,0.6128035,0.60885876,0.6003369,0.6682055,0.709537,0.6824635,0.54263306,0.46617186,0.5317306,0.5623016,0.40637997,0.6236428,0.63309443,0.5497485,0.5428904,0.52980125,0.51926637,0.5377927,0.5098815,0.6746062,0.48934057,0.44836092,0.7197362,0.3983487,0.8612848
